question,contexts,answer,ground_truth,faithfulness,answer_relevancy,answer_similarity,context_relevancy,context_precision,context_recall
"Complete the following paragraph: Many years ago, cancer patients were reported to express “Hanganutziu–Deicher” antibodies, which were later shown to recognize gangliosides carrying the nonhuman sialic acid N-glycolylneuraminic acid (Neu5Gc), which was also found in human tumors. This unusual phenomenon has now been explained by the metabolic incorporation of diet-derived Neu5Gc into human glycans (Chapter 15). This Sia differs from the common human Sia, Neu5Ac, by addition of a single oxygen atom (Figure 47.3).","['This unusual phenomenon has now been explained by the metabolic incorporation of diet-derived Neu5Gc into human glycans (Chapter 15). This Sia differs from the common human Sia, Neu5Ac, by addition of a single oxygen atom (Figure 47.3). Humans show variable levels of circulating antibodies against Neu5Gc-containing epitopes.'
 'An O-acetyl group at position 7 will migrate to (more...) Many years ago, cancer patients were reported to express “Hanganutziu–Deicher” antibodies, which were later shown to recognize gangliosides carrying the nonhuman sialic acid N-glycolylneuraminic acid (Neu5Gc), which was also found in human tumors.'
 'There can also be changes in Sia modifications in tumor cells. Sia 9-O-acetylation can be increased (e.g., 9-O-acetylated GD3 [Figure 47.3] in melanoma cells) or decreased (e.g., on the O-glycans of colon carcinomas). Some tumor cells express small amounts of de-N-acetyl (deNAc) gangliosides (Figure 47.3).']","Many years ago, cancer patients were reported to express ""Hanganutziu-Deicher"" antibodies, which were later shown to recognize gangliosides carrying the nonhuman sialic acid N-glycolylneuraminic acid (Neu5Gc), which was also found in human tumors. This unusual phenomenon has now been explained by the metabolic incorporation of diet-derived Neu5Gc into human glycans. This Sia differs from the common human Sia, Neu5Ac, by the addition of a single oxygen atom.","Humans show variable levels of circulating antibodies against Neu5Gc-containing epitopes. The resulting weak immune response (termed “xenosialitis”) can promote tumor growth by enhancing chronic inflammation and angiogenesis. Given this selective advantage, it is not surprising that tumors are better at accumulating Neu5Gc in the face of an increased immune response. Because the primary dietary source of Neu5Gc is red meat, this may help explain the increased cancer risk associated with its consumption. SLex and SLea epitopes (Chapter 14) were first identified as tumor antigens on glycosphingolipids. Expression of these antigens by epithelial carcinomas correlates with metastatic potential in mice and with tumor progression, metastatic spread, and poor prognosis in humans. SLex and SLea epitopes on glycoprotein ligands are key recognition determinants of the selectins (Chapter 34).",1.0,0.7180816006880063,0.7041622498037354,0.42857142857142855,0.9999999999666667,0.2
"Complete the following paragraph: Mention should also be made about the approaches to isolate novel lectins from natural sources, or even when made recombinantly or in the form of some type of GRP. Historically, such isolation methods have used affinity chromatography. For example, a high density of lactose linked to agarose in the form of an affinity column can be used to isolate galectins, which can be eluted with lactose as a hapten. The cation-dependent mannose 6-phosphate receptor (CD-MPR) was isolated by affinity chromatography on immobilized yeast mannans containing phosphorylated mannose.","['Mention should also be made about the approaches to isolate novel lectins from natural sources, or even when made recombinantly or in the form of some type of GRP. Historically, such isolation methods have used affinity chromatography. For example, a high density of lactose linked to agarose in the form of an affinity column can be used to isolate galectins, which can be eluted with lactose as a hapten.'
 'The cation-dependent mannose 6-phosphate receptor (CD-MPR) was isolated by affinity chromatography on immobilized yeast mannans containing phosphorylated mannose. There are also other forms of isolation, including salt precipitation, ion exchange chromatography, gel filtration, and the capture of a tagged and recombinant chimeric-lectin by capture of the tag (e.g., His tag).'
 'There are several approaches to using antibodies and lectins in glycan purification, including affinity chromatography or affinity binding and immunoprecipitation or lectin-induced precipitation. The proteins may be covalently coupled to a carrier such as Sepharose or biotinylated and captured on streptavidin-Sepharose. In addition, antibodies may be noncovalently captured on protein A (or G)-Sepharose.']","Additionally, it is important to note the strategies employed to isolate new lectins from natural origins, whether produced recombinantly or in the guise of a glycan recognition protein (GRP). Traditionally, these isolation techniques have relied on affinity chromatography. For instance, the use of an affinity column comprising a high concentration of lactose bound to agarose can facilitate the extraction of galectins, which can then be released using lactose as a competitive inhibitor. The cation-dependent mannose 6-phosphate receptor (CD-MPR) was successfully isolated through affinity chromatography utilizing immobilized yeast mannans that harbor phosphorylated mannose residues.","There are also other forms of isolation, including salt precipitation, ion exchange chromatography, gel filtration, and the capture of a tagged and recombinant chimeric-lectin by capture of the tag (e.g., His tag). A recent method exploits a “capture and release” approach, in which multivalent ligands recognized by a lectin are assembled, whereby they can capture the lectin of interest, and then filtration or centrifugation may be used to isolate the lectin complexed with ligand. The lectin can then be dissociated and is available for study. Any of these type of methods are also useful when combined with proteomic analyses in identifying novel lectins and protein complexes that bind to glycans. The classic approaches for using antibodies, CBMs, and lectins to characterize cell-surface glycoconjugates are histochemistry (lectins) and immunohistochemistry (antibodies), flow cytometry with cell sorting, and cell agglutination. In histochemistry and immunohistochemistry, tissues are prepared and fixed as usual for histological staining, and then incubated with appropriate biotinylated or peroxidase-labeled lectins or antibodies (glycolipids are extracted during standard paraffin embedding procedures and require frozen sections for sensitive detection). The bound lectins, CBMs, or antibodies are then visualized by means of secondary reagents, such as streptavidin-peroxidase or labeled secondary antibody.",0.625,0.7481903304527527,0.7302881769016771,0.125,0.9999999999666667,0.2
"Complete the following paragraph: Cells in culture mutate at a low rate (<10−6 mutations per locus per generation). In CHO cells, some loci are functionally haploid (single copy), and in HAP1 human cells, essentially all loci are haploid, which means that a single hit may generate a recessive mutant. However, typical mammalian cells are diploid and immortalized cells are often hyperploid, so the frequency of finding recessive mutants is low. To greatly increase the probability of finding desirable mutants, mutations may be induced by treating cells with chemical (e.g., alkylating agents), physical (e.g., ionizing radiation), or biological (e.g., a virus) mutagens or, perhaps more likely, by lentiviral transduction with CRIPSR/Cas9 genome-wide or focused libraries.","['In CHO cells, some loci are functionally haploid (single copy), and in HAP1 human cells, essentially all loci are haploid, which means that a single hit may generate a recessive mutant. However, typical mammalian cells are diploid and immortalized cells are often hyperploid, so the frequency of finding recessive mutants is low.'
 'To greatly increase the probability of finding desirable mutants, mutations may be induced by treating cells with chemical (e.g., alkylating agents), physical (e.g., ionizing radiation), or biological (e.g., a virus) mutagens or, perhaps more likely, by lentiviral transduction with CRIPSR/Cas9 genome-wide or focused libraries.'
 'Alteration of cell-surface glycans by recessive and dominant glycosylation mutations.  Selections for glycosylation mutants. Cytotoxic lectins or agents that bind to specific sugar residues select for resistant cells (left). Screen for mutants using replica plating. Colonies on plastic are transferred to discs and screened for defects in (more...) Cells in culture mutate at a low rate (<10−6 mutations per locus per generation).']","Cells in culture mutate at a low rate (<10−6 mutations per locus per generation). In CHO cells, some loci are functionally haploid (single copy), and in HAP1 human cells, essentially all loci are haploid, which means that a single hit may generate a recessive mutant. However, typical mammalian cells are diploid and immortalized cells are often hyperploid, so the frequency of finding recessive mutants is low. To greatly increase the probability of finding desirable mutants, mutations may be induced by treating cells with chemical (e.g., alkylating agents), physical (e.g., ionizing radiation), or biological (e.g., a virus) mutagens or, perhaps more likely, by lentiviral transduction with CRISPR/Cas9 genome-wide or focused libraries.","Regardless of the method used to induce mutations, selection or enrichment is usually needed to find rare recessive or dominant mutants bearing a desired glycosylation phenotype (Figure 49.1). For example, direct selection for resistance to cytotoxic plant lectins (Chapters 31 and 32) that bind to cell-surface glycans gives a range of glycosylation mutants. Importantly, many mutants resistant to one or more lectins because of the loss of specific sugars become supersensitive to a different group of lectins that recognize sugar residues exposed by the mutation (Figure 49.2). The latter may be used to select for revertants in the original mutant population. Nontoxic lectins are also useful for enriching lectin-binding mutants (e.g., by flow cytometry). Mutations that affect all stages of glycosylation reactions, including the generation and transport of nucleotide sugars, have been identified using lectins as selective agents.",1.0,0.7071372027763642,0.5482494020489384,0.5,0.9999999999666667,0.0
Complete the following paragraph: Linkage analysis is a well-established and ingenious approach for determining linkage positions. The principle of this method is to introduce a stable substituent (an ether-linked methyl group) onto each free hydroxyl group of the native glycan.,"['However, linkage analysis provides no information on the nature of substituents or sequence information and cannot reveal α- or β-anomeric configuration. (See following page.) An example of linkage analysis showing a bacterial O-linked branched hexasaccharide with a sequence of Rha1-3Glc1-(Glc1-3GlcNAc1-)2,6Glc1-6GlcNAc.'
 'However, the methylation process causes destruction of labile substitutions like O-acetyl esters. Linkage determination is most rigorously performed by methylation analysis, and anomeric configurations can be obtained by nuclear magnetic resonance (NMR) spectroscopy. Information on glycan sequence, linkage, and anomeric configuration can also be obtained by combining enzymatic hydrolysis using specific glycosidases with TLC.'
 'This is referred to as fluorophore-assisted carbohydrate electrophoresis (FACE). Linkage analysis is a well-established and ingenious approach for determining linkage positions. The principle of this method is to introduce a stable substituent (an ether-linked methyl group) onto each free hydroxyl group of the native glycan.']","Linkage analysis is a well-established and ingenious approach for determining linkage positions. The principle of this method is to introduce a stable substituent (an ether-linked methyl group) onto each free hydroxyl group of the native glycan. By selectively cleaving glycosidic linkages and analyzing the resulting fragments, researchers can deduce the connectivity and sequence of monosaccharide units within the glycan structure. This technique is essential for elucidating the complex and diverse glycomes found in biological systems.","Glycosidic linkages are then cleaved by acid hydrolysis, producing partially methylated monosaccharides with free hydroxyl groups at the positions that were previously involved in a linkage. The partially methylated monosaccharides are ring-opened with a reducing agent (normally borodeuteride) to introduce a new hydroxyl group and, more importantly, a deuterium atom at C-1, which helps identify the reducing end of each monosaccharide. All the free hydroxyl groups are then acetylated resulting in partially methylated alditol acetates (PMAAs) that can be identified by a combination of GC retention times and electron impact (EI)-MS (Figure 50.2). The masses of fragments produced by impact of high-energy electrons on PMAAs identify substitution sites in some cases, but fragmentation patterns of similarly substituted isomeric monosaccharides (e.g., Glc and Gal) can be nearly identical. Thus, definitive identification of monosaccharides requires, in addition to the analysis of the MS pattern, a comparison of GC retention times with those of known standards (e.g., all peracetylated 2,3,4-tri-O-methyl-hexoses produce the same EI-MS spectrum, but peracetylated 2,3,4-tri-O-methyl-galactitol elutes later than peracetylated 2,3,4-tri-O-methyl-glucitol). This type of analysis identifies terminal residues (they are methylated at every position except the hydroxyl group at C-1 and the ring oxygen), indicates how each monosaccharide is substituted, including the occurrence of linkage and branching points, and allows the determination of the ring size (pyranose [p] or furanose [f]) for each monosaccharide.",0.5,0.7767509332675213,0.6895284864077158,0.3333333333333333,0.9999999999666667,0.16666666666666666
"Complete the following paragraph: The term genomics arose from the availability of complete genome sequence data as well as computational methods for their analysis. However, <2% of genes in the human genome encode proteins. These genes are transcribed into messenger RNAs (mRNAs) that make up the “transcriptome,” of which ∼30% are assigned to protein coding. The total complement of proteins expressed by the cell is collectively termed the “proteome.” Most eukaryotic proteins are post translationally modified (e.g., by phosphorylation, sulfation, oxidation, ubiquitination, acetylation, methylation, lipidation, or glycosylation).","['The term genomics arose from the availability of complete genome sequence data as well as computational methods for their analysis. However, <2% of genes in the human genome encode proteins. These genes are transcribed into messenger RNAs (mRNAs) that make up the “transcriptome,” of which ∼30% are assigned to protein coding.'
 'The total complement of proteins expressed by the cell is collectively termed the “proteome.” Most eukaryotic proteins are post translationally modified (e.g., by phosphorylation, sulfation, oxidation, ubiquitination, acetylation, methylation, lipidation, or glycosylation). These modifications, combined with alternative RNA splicing in eukaryotes, render the proteome considerably more complex than the transcriptome.'
 'Although it has been estimated that approximately 120,000 different protein splice forms are expressed by human cells, the total number of modified proteoforms is likely to be at least an order of magnitude higher. The systems-level analysis of all proteins expressed by cells, tissues, or organisms is known as “proteomics.” The proteome, like the transcriptome, but unlike the DNA sequence of the genome, is fundamentally dynamic.']","Most eukaryotic proteins are post-translationally modified, meaning that modifications occur after the protein has been synthesized. These modifications can include phosphorylation, sulfation, oxidation, ubiquitination, acetylation, methylation, lipidation, and glycosylation. Glycosylation, in particular, is a common and important post-translational modification where sugar molecules are added to proteins. Glycosylation plays crucial roles in protein folding, stability, localization, and function.","These modifications, combined with alternative RNA splicing in eukaryotes, render the proteome considerably more complex than the transcriptome. Although it has been estimated that approximately 120,000 different protein splice forms are expressed by human cells, the total number of modified proteoforms is likely to be at least an order of magnitude higher. The systems-level analysis of all proteins expressed by cells, tissues, or organisms is known as “proteomics.” The proteome, like the transcriptome, but unlike the DNA sequence of the genome, is fundamentally dynamic. The repertoire of proteins expressed by a cell is highly dependent on tissue type, microenvironment, and stage within the life cycle. As cells receive external and internal cues in the form of growth factors, hormones, metabolites, or cell–cell interactions, the expression of various genes is modulated and may be transcribed at levels ranging from silence to more than 104 mRNA copies per cell and 107 protein molecules per cell. Thus, proteomes and their modifications vary during cell differentiation, activation, trafficking, and malignant transformation. However, no systems-level analysis of a biological process is complete without interrogating the glycome, defined as the entire complement of glycan structures (be it protein-/lipid-bound or -free) produced by cells, in addition to the genome, transcriptome, proteome, lipidome and metabolome.",1.0,0.3832237898046159,0.571391017272677,0.4444444444444444,0.9999999999666667,0.5
"Complete the following paragraph: A critical component of glycoinformatics is the availability of standardized approaches to share data and tools. To address this problem a number of international efforts are underway to establish standards for the presentation of glycomics data to facilitate data comparison, exchange, and verification. The Glycomics Ontology (GlycO) was the first ontology developed to provide standard terminologies for representing experimentally verified glycan structures as collections of chemically and contextually defined constituents, facilitating the association of these structural elements with biosynthetic and functional processes.","['The Glycomics Ontology (GlycO) was the first ontology developed to provide standard terminologies for representing experimentally verified glycan structures as collections of chemically and contextually defined constituents, facilitating the association of these structural elements with biosynthetic and functional processes.'
 'Glycoscience databases, repositories and web portals  A critical component of glycoinformatics is the availability of standardized approaches to share data and tools. To address this problem a number of international efforts are underway to establish standards for the presentation of glycomics data to facilitate data comparison, exchange, and verification.'
 'The future of current endeavors in glyco-related informatics lies in the consolidation of international consortia. The small size of the glycoscience community has prompted several cooperative initiatives across all continents for representing and collecting glycomics data (as described above). To favor interactions between these complementary initiatives, the international Glycome Informatics Consortium (GLIC) was founded in 2015 to provide and maintain a centralized software resource for developers, thus enabling cooperative database and tool development.']","Additionally, the Consortium for Functional Glycomics (CFG) has played a significant role in promoting data standardization and sharing within the glycoscience community. The CFG has developed a comprehensive database of glycan structures, glycan-binding proteins, and glycosyltransferases, along with tools for data analysis and visualization. By establishing common data formats and ontologies, these initiatives aim to enhance collaboration and accelerate research in the field of glycobiology.","Another effort, GlycoRDF, is a proposed standard ontology for glycan and related metadata using Resource Description Framework (RDF) to provide consistent terminologies for representing glycan sequences, related biological sources, publications, and experimental data on the Semantic Web. GlycoRDF is now being used by several glycomics database providers, to enable large-scale integration of diverse data collections in the glycosciences. For example, GlyTouCan uses the GlycoRDF ontology to represent the registered data such that other data resources also using this ontology can be integrated and queried by glycan structure. Different information resources (e.g., databases and publications) can reference these identifiers, thus facilitating identification and interpretation of diverse but complementary data sets that embody information about specific glycan structures. The Semantic Web is a new technology that provides a framework for making data available directly on the Internet, provided with semantics, such that inferences can be made automatically based on the data. For example, a researcher often refers to various publications to derive a new hypothesis to test. Using the Semantic Web, the data in the publications would be formatted in such a way (using predefined vocabulary, or ontologies) that the meaning behind the data is preserved in a computable form, on the Web. Because a common vocabulary, or ontology, would be used across different publications in different websites (i.e., journals), the terminology used to encapsulate the semantics is preserved.",0.0,0.647744971927606,0.6058683617448255,0.5,0.3333333333,0.8
"Complete the following paragraph: Pure glycans of defined structure are essential research tools in glycobiology. Unlike proteins and nucleic acids, which can be obtained in homogeneous forms by recombinant expression and polymerase chain reaction (PCR), respectively, glycans produced in biological systems are heterogeneous. Furthermore, the quantities that can be obtained from biological systems are often small. Chemical synthesis can be used to obtain homogeneous glycans in larger quantities than are available from most cellular production systems. Chemical synthesis can be further employed to incorporate glycans into homogeneous glycoproteins. This chapter summarizes the current state of the art in chemical methods to produce glycans.","['Pure glycans of defined structure are essential research tools in glycobiology. Unlike proteins and nucleic acids, which can be obtained in homogeneous forms by recombinant expression and polymerase chain reaction (PCR), respectively, glycans produced in biological systems are heterogeneous. Furthermore, the quantities that can be obtained from biological systems are often small. Chemical synthesis can be used to obtain homogeneous glycans in larger quantities than are available from most cellular production systems.'
 'Chemical synthesis can be further employed to incorporate glycans into homogeneous glycoproteins. This chapter summarizes the current state of the art in chemical methods to produce glycans. Enzymes can be used together with chemical methods to prepare diverse glycans (Chapter 54). The structure of oligosaccharides render their synthesis more complicated than the synthesis of the other major classes of biomolecules: oligonucleotides and oligopeptides.'
 'Natural glycans are often encountered in heterogeneous form and often produced in minute amounts making their isolation and characterization from natural sources often cumbersome. Therefore, glycobiology relies heavily on synthetic glycans, and synthetic methodology to produce glycans has witnessed tremendous progress (see Chapter 53). Glycosyltransferases and glycosidases offer advantages in the construction of glycans as these biocatalysts are very powerful under controlled conditions.']","Pure glycans of defined structure are crucial for advancing research in glycobiology. While proteins and nucleic acids can be obtained in homogeneous forms through recombinant expression and PCR, glycans produced in biological systems are typically heterogeneous. Moreover, the quantities of glycans obtained from biological sources are often limited. Chemical synthesis offers a solution by enabling the production of homogeneous glycans in larger quantities than what can be obtained from most cellular systems. Additionally, chemical synthesis allows for the incorporation of glycans into homogeneous glycoproteins. This chapter provides an overview of the current advancements in chemical methods for synthesizing glycans.","Enzymes can be used together with chemical methods to prepare diverse glycans (Chapter 54). The structure of oligosaccharides render their synthesis more complicated than the synthesis of the other major classes of biomolecules: oligonucleotides and oligopeptides. Fundamental challenges of glycan synthesis are the requirement for modifying one specific hydroxyl group in the presence of many others, and control over the stereochemical outcome in the creation of a glycosidic linkage. Commonly, glycan synthesis is characterized by the manipulation of various protecting groups, chemical moieties that mask the hydroxyl groups and prevent them from reacting with other chemical reagents. Hydroxyl-protecting groups are selectively added and removed from glycan structures, allowing for chemical alteration of the exposed hydroxyl groups. Subsequently, in a typical glycan synthesis scheme, the exposed hydroxyl group serves as a point for further elaboration. The selective exposure of one hydroxyl group allows for regioselective addition of another saccharide unit. Synthetic schemes of this type are commonly applied to the generation of O- and N-linked glycans (see Chapters 9 and 10) as well as proteoglycans (see Chapter 17) and glycosphingolipids (see Chapter 11). The choice of protecting groups and the order of protecting group installation are essential for a successful synthetic route.",0.8571428571428571,0.7698356188650517,0.7499391390027895,0.45454545454545453,0.9999999999666667,0.25
Complete the following paragraph: A demonstration of an endo-hexosaminidase-derived glycosynthase in action is given by the synthesis of Man9GlcNAc2-glycopeptide 28 from a glycoprotein from HIV-1. The sequence of steps commences with homogeneous Man9GlcNAc2Asn 24 that can be prepared by exhaustive proteolytic digestion of soybean glycoproteins by pronase.,"['Endo-hexosaminidases can be employed in transglycosylation reactions and, in mutant form, as glycosynthases. Glycosynthase mediated synthesis of homogeneous peptide N-glycans.  A demonstration of an endo-hexosaminidase-derived glycosynthase in action is given by the synthesis of Man9GlcNAc2-glycopeptide 28 from a glycoprotein from HIV-1.'
 'The sequence of steps commences with homogeneous Man9GlcNAc2Asn 24 that can be prepared by exhaustive proteolytic digestion of soybean glycoproteins by pronase. Wild-type endohexosaminidase, Endo-A, recognizes this high-mannose N-glycan and hydrolyses the GlcNAc-GlcNAc glycosidic linkage, to yield Man9GlcNAc 25.'
 'Glycosyltransferase-mediated synthesis of ganglio-oligosaccharides.  The synthesis of GalNAc-GD1a heptasaccharide 7 equipped with a biotin at the reducing end (replacing the sphingolipids present in the natural product) was accomplished by submitting synthetic lactoside 6 to the consecutive action of four glycosyltransferases, one of which (α-2,3-SiaT) was employed twice (Figure 54.3).']","Next, the Man9GlcNAc2Asn 24 is treated with the endo-hexosaminidase-derived glycosynthase, which selectively cleaves the glycan chain at the chitobiose core, leaving a reactive oxazoline at the reducing end. This oxazoline intermediate then undergoes glycosylation with a suitable peptide acceptor to form the desired Man9GlcNAc2-glycopeptide 28. This enzymatic glycosylation strategy allows for the site-specific installation of complex N-glycan structures onto peptides or proteins, enabling the study of glycan-mediated interactions and functions in biological systems.","Wild-type endohexosaminidase, Endo-A, recognizes this high-mannose N-glycan and hydrolyses the GlcNAc-GlcNAc glycosidic linkage, to yield Man9GlcNAc 25. After peracetylation, treatment with trimethylsilyl bromide and borontrifluoride etherate, and global deprotection provided oxazolidinium ion 27. This compound is a good substrate for mutant (N175A) endohexosaminidase, endo-M, which was identified by site-directed mutagenesis as a putative glycosynthase activity. In the final step, the efficacy of the endo-M glycosynthase was demonstrated by the construction of high-mannose N-glycan 28 from 26 and 27. Enzymatic synthesis has proven to be a powerful methodology for the construction of complex glycans.",0.0,0.5707531771637444,0.782185036977382,0.14285714285714285,0.9999999999666667,0.2
"Complete the following paragraph: Crystal structures for other sialidases have allowed the design of species-specific analogs. This rational approach to inhibitor design holds great potential, not only for neuraminidase inhibitors, but also, as described above, for O-GlcNAcase and OGT inhibitors. These examples illustrate how structure can guide design of carbohydrate-based inhibitors as well as heterocyclic inhibitors that have been more commonly advanced as drugs.","['Crystal structures for other sialidases have allowed the design of species-specific analogs. This rational approach to inhibitor design holds great potential, not only for neuraminidase inhibitors, but also, as described above, for O-GlcNAcase and OGT inhibitors. These examples illustrate how structure can guide design of carbohydrate-based inhibitors as well as heterocyclic inhibitors that have been more commonly advanced as drugs.'
 'Even before the crystal structure had been obtained, a neuraminidase inhibitor was designed by assuming that the hydrolysis reaction involved an oxocarbenium ion–like transition state with significant positive charge accumulation at the anomeric center. This would result in C-2 and C-3 adopting a planar configuration, and therefore compounds that mimicked this geometry were hoped to have inhibitory activity.'
 'These enzymes provide excellent examples of successful rational design and medicinal chemistry efforts directed to the development of glycoside hydrolase and glycosyltransferase inhibitors. Alloxan and streptozotocin affect O-GlcNAc addition, but these compounds lack specificity.']","Crystal structures for other sialidases have allowed the design of species-specific analogs. This rational approach to inhibitor design holds great potential, not only for neuraminidase inhibitors, but also, as described above, for O-GlcNAcase and OGT inhibitors. These examples illustrate how structure can guide the design of carbohydrate-based inhibitors as well as heterocyclic inhibitors that have been more commonly advanced as drugs. By leveraging structural information, researchers can tailor inhibitors to target specific enzymes or pathways, leading to more effective and selective therapeutic interventions.","These advances have stimulated greater interest into influenza neuraminidase as well as the four human neuraminidases, which have poorly understood physiological roles. A major challenge associated with viral neuraminidase inhibitors—most strikingly, Tamiflu—is the rapid development of mutations that confer resistance. An alternative approach to circumvent this problem has been to develop mechanism-based inhibitors that covalently inhibit the enzyme. One example, FaxGuDFSA, has a fluoride leaving group, the displacement of which by the neuraminidase forms a glycosyl–enzyme intermediate. This intermediate has an appreciable half-life because the electronegative fluorine destabilizes the oxocarbenium ion-like transition state that leads to its breakdown.",0.5555555555555556,0.5832304072961804,0.6035422589028893,0.42857142857142855,0.49999999995,0.0
"Complete the following paragraph: Another type of N-glycosylation found in γ-proteobacteria involves a cytosolic N-glycosyltransferase (NGT) that targets the N-X-S/T acceptor sequence motif recognized by mammalian OST (Chapter 9). NGT transfers a single monosaccharide (e.g., Glc) from an activated sugar nucleotide donor, with loose donor substrate specificity that includes both UDP and GDP sugar nucleotides. This provides an entirely new approach to engineering alternate types of N-glycosylation.","['Bacterial N-linked glycosylation is being exploited as an alternative method for glycoconjugate vaccine production, and vaccines against both Gram-negative and Gram-positive bacteria have been developed. Another type of N-glycosylation found in γ-proteobacteria involves a cytosolic N-glycosyltransferase (NGT) that targets the N-X-S/T acceptor sequence motif recognized by mammalian OST (Chapter 9).'
 'The soluble GTs (NGTs) required for N-glycosylation in these organisms are also completely unrelated to the conventional STT3-orthologous OTases, yet prefer the eukaryotic sequon, N-X-S/T. H. influenzae N-glycosylates its autotransporter adhesion HMW1 with single glucose and galactose residues.'
 'NGT transfers a single monosaccharide (e.g., Glc) from an activated sugar nucleotide donor, with loose donor substrate specificity that includes both UDP and GDP sugar nucleotides. This provides an entirely new approach to engineering alternate types of N-glycosylation.']","Another type of N-glycosylation found in γ-proteobacteria involves a cytosolic N-glycosyltransferase (NGT) that targets the N-X-S/T acceptor sequence motif recognized by mammalian OST (Chapter 9). NGT transfers a single monosaccharide (e.g., Glc) from an activated sugar nucleotide donor, with loose donor substrate specificity that includes both UDP and GDP sugar nucleotides. This provides an entirely new approach to engineering alternate types of N-glycosylation. This unique mechanism expands the understanding of glycosylation processes in bacteria and offers potential applications in biotechnology and therapeutic development.","Engineering this pathway in bacteria resulted in the assembly of glycan motifs including α1-3-galactose epitopes as well as fucosylated and sialylated lactose or poly-N-acetyllactosamine (LacNAc) units primed by Glc residues on glycoproteins (Table 56.1). Although most bacteria do not have the capacity for sialylation, there are exceptions (Chapters 15 and 21). Bacterial genes for CMP-sialic acid synthesis and for sialyltransferases with specificities similar to those in mammals have been introduced with plasmids or integrated into the genome of host bacteria cells, enabling the production of sialylated N- and O-glycoproteins. Some bacteria have processive O-glycosylation pathways controlled by glycosyltransferases using activated sugar donors. These pathways inspired the engineering of human O-glycosylation reactions in E. coli. By introducing mammalian polypeptide GalNAc-transferase genes and a UDP-Glc/GlcNAc 4-epimerase, O-GalNAc protein glycosylation (Chapter 10) has been achieved. Further introduction of a β1-3-galactosyltransferase enabled biosynthesis of core 1 O-glycans (T antigen) on cytoplasmic acceptor proteins. Introduction of GalNAc residues has been used for postexpression enzymatic addition of polyethylene glycol (PEG)-derivatized sialic acids to enhance the therapeutic properties of protein drugs.",1.0,0.7786932033388604,0.7191052267855104,0.16666666666666666,0.9999999999666667,0.0
"Complete the following paragraph: The challenge for enzyme replacement therapy is to get the enzymes targeted properly to lysosomes, where they can degrade accumulated substrate. Enzyme replacement therapy for Gaucher's disease targets the lysosomes of macrophages via the cell-surface mannose receptor (see Chapter 31). The four recombinant enzyme products imiglucerase (approved in 1995), velaglucerase (approved in 2010), taliglucerase alfa (Elelyso, approved in 2012), and eliglustat (Cerdelga, approved in 2014) are marketed to treat Gaucher's disease.","[""The four recombinant enzyme products imiglucerase (approved in 1995), velaglucerase (approved in 2010), taliglucerase alfa (Elelyso, approved in 2012), and eliglustat (Cerdelga, approved in 2014) are marketed to treat Gaucher's disease.""
 ""Enzyme replacement therapy for Gaucher's disease targets the lysosomes of macrophages via the cell-surface mannose receptor (see Chapter 31).""
 'Enzyme replacement therapy has been successful in treating Gaucher disease, and drugs to block GlcCer synthesis (“substrate reduction therapy”) are in clinical use (Chapter 55). Another example, Tay–Sachs disease, is caused by mutations in a β-hexosaminidase and results in the buildup of GM2, culminating in irreversible fatal deterioration of brain function.']","The challenge for enzyme replacement therapy is to get the enzymes targeted properly to lysosomes, where they can degrade accumulated substrate. Enzyme replacement therapy for Gaucher's disease targets the lysosomes of macrophages via the cell-surface mannose receptor (see Chapter 31). The four recombinant enzyme products imiglucerase (approved in 1995), velaglucerase (approved in 2010), taliglucerase alfa (Elelyso, approved in 2012), and eliglustat (Cerdelga, approved in 2014) are marketed to treat Gaucher's disease. These enzyme replacement therapies have significantly improved the quality of life for patients with Gaucher's disease by effectively reducing the accumulation of glucocerebroside in cells and alleviating symptoms associated with the condition.","The success of glucocerebrosidase treatment stimulated the development of lysosomal enzymes for treatment of other lysosomal storage diseases such as Fabry's disease, mucopolysaccharidoses type I, II, and VI, and Pompe's disease. The replacement therapies clearly have beneficial effects and prolong life but are extremely expensive. A third approach for treating lysosomal storage disorders takes advantage of the fact that some genetic defects lead to misfolding of the encoded enzyme in the endoplasmic reticulum (ER). Low-molecular-weight competitive inhibitors of some of these enzymes can act as “chaperones,” which stabilize the folded enzyme in the ER and effectively rescue the mutation and increase the steady state concentration of active enzyme in the lysosome. The dose of the inhibitor must be carefully adjusted to ensure that the inhibitory effects on enzyme function do not overshadow beneficial effects on folding. Only a low level of enzyme restoration is needed to significantly reduce the accumulation of undigested glycan substrates, indicating that lysosomal hydrolases are normally present in large catalytic excess.",0.5,0.630163168628794,0.7120009667679202,0.25,0.9999999999,0.0
