,question,contexts,answer,ground_truth,faithfulness,answer_relevancy,answer_correctness,answer_similarity,context_relevancy,context_precision,context_recall,context_entity_recall,context_utilization,harmfulness,correctness,coherence
33,"Complete the following paragraph: C-type lectins (CTLs) are Ca++-dependent glycan-binding proteins (GBPs) that share primary and secondary structural homology in their carbohydrate-recognition domains (CRDs). The CRD of CTLs is more generally defined as the CTL domain (CTLD), because not all proteins with this domain bind either glycans or Ca++.","[""Glycobiology is the study of the structure, function, and biology of carbohydrates (glycans) and their roles in biology. Glycans are complex carbohydrates that are found in all living organisms, often attached to proteins and lipids, and they play crucial roles in various biological processes, including cell signaling, immune response, and disease progression.\n\nKey areas of focus in glycobiology include:\n\n    Glycan Structure: Understanding the chemical structures of glycans, including monosaccharides (simple sugars) and their linkages to form oligosaccharides and polysaccharides.\n\n    Glycosylation: The process by which glycans are covalently attached to proteins or lipids. This modification can affect the stability, activity, and cellular localization of the glycoproteins and glycolipids.\n\n    Glycan Function: Investigating the roles of glycans in cellular processes, such as cell-cell communication, immune recognition, and protein folding.\n\n    Glycomics: The comprehensive study of an organism's glycome, the complete set of glycans produced by that organism.\n\n    Glycan Analysis: Techniques for analyzing glycans, including mass spectrometry, chromatography, and glycan-specific probes.\n\n    Glycobiology and Disease: Exploring how changes in glycosylation patterns are associated with diseases, such as cancer, congenital disorders of glycosylation, and infectious diseases.\n\nGlycobiology is an interdisciplinary field, intersecting with biochemistry, molecular biology, immunology, and medicine, and it has significant implications for developing new therapeutics and diagnostic tools.""]","These proteins are characterized by a unique combination of primary and secondary structural homology in their carbohydrate-recognition domains, which enables them to specifically recognize and interact with glycans. The presence of calcium ions is essential for the binding process, as it enhances the affinity of the protein-ligand interaction. Despite sharing this common domain, not all proteins classified under this category are equally proficient in recognizing glycans or responding to changes in calcium levels, highlighting the complexity and diversity of their functions within biological systems.","CTLs include collectins, selectins, endocytic receptors, and proteoglycans, some of which are secreted and others are transmembrane proteins. They often oligomerize, which increases their avidity for multivalent ligands and enhance recognition of pattern recognition receptor (PRRs). CTLs differ significantly in the types of ligands that they recognize with high affinity (e.g., glycans, proteins, lipids, and inorganic compounds). These proteins that recognize pathogens or self-expressed ligands function as adhesion, phagocytic, and signaling receptors in many pathways, including homeostasis and innate and adaptive immunity, and are crucial in inflammatory responses, leukocyte and platelet trafficking, and tissue remodeling. The CTL family is remarkably diverse and is the largest family of known GBPs.",0.0,0.6322983901607281,0.38128804817629547,0.858739098902628,0.09090909090909091,0.9999999999,0.2,0.04761904759637188,0.9999999999,0.0,1,1
34,"Complete the following paragraph: Of all the Siglecs, CD22 has the most conserved specificity for sialylated ligands, binding primarily to α2-6-linked Sias of the type Neu5Ac(or Neu5Gc)α2-6Galβ1-4GlcNAc, which are common capping structures of many complex-type N-glycans. Additional specificity can be conferred by the nature of the Sia moiety as well as sulfation of the underlying glycan. Neither human nor mouse CD22 binds 9-O-acetylated Sias; mouse CD22 has a strong preference for Neu5Gc over Neu5Ac, whereas human CD22 binds both of the latter forms.","[""Glycobiology is the study of the structure, function, and biology of carbohydrates (glycans) and their roles in biology. Glycans are complex carbohydrates that are found in all living organisms, often attached to proteins and lipids, and they play crucial roles in various biological processes, including cell signaling, immune response, and disease progression.\n\nKey areas of focus in glycobiology include:\n\n    Glycan Structure: Understanding the chemical structures of glycans, including monosaccharides (simple sugars) and their linkages to form oligosaccharides and polysaccharides.\n\n    Glycosylation: The process by which glycans are covalently attached to proteins or lipids. This modification can affect the stability, activity, and cellular localization of the glycoproteins and glycolipids.\n\n    Glycan Function: Investigating the roles of glycans in cellular processes, such as cell-cell communication, immune recognition, and protein folding.\n\n    Glycomics: The comprehensive study of an organism's glycome, the complete set of glycans produced by that organism.\n\n    Glycan Analysis: Techniques for analyzing glycans, including mass spectrometry, chromatography, and glycan-specific probes.\n\n    Glycobiology and Disease: Exploring how changes in glycosylation patterns are associated with diseases, such as cancer, congenital disorders of glycosylation, and infectious diseases.\n\nGlycobiology is an interdisciplinary field, intersecting with biochemistry, molecular biology, immunology, and medicine, and it has significant implications for developing new therapeutics and diagnostic tools.""]","The conserved specificity of CD22 for sialylated ligands is crucial for its function in recognizing and regulating immune responses. The ability to distinguish between different types of Sias and sulfation patterns on glycans enables CD22 to selectively bind to specific molecules, thereby modulating the activity of immune cells and preventing excessive inflammation.","Recombinant soluble CD22 can precipitate a subset of glycoproteins from B-cell lysates including CD45, a major sialoprotein of T and B cells. However, on B cells, CD22 appears to mainly be either cis-associated with other CD22 molecules in a glycan-dependent manner, or with the BCR, which it inhibits in a glycan-independent manner. These interactions are consistent with studies of mouse mutants that either lack CD22 glycan ligands or express mutated forms of CD22 unable to bind glycans. B cells from ST6Gal-I-deficient mice that lack CD22 ligands show an anergic phenotype, essentially the opposite of the phenotype observed in CD22-deficient mice. Mice expressing a lectin-inactive version of CD22 with a mutated binding site arginine also show reduced BCR signaling (anergy) and, similar to ST6Gal-I-deficient mice, they show increased CD22-BCR association and stronger CD22 phosphorylation (Figure 35.3). Likewise, Cmah-null mice deficient in Neu5Gc have reduced ligands for mouse CD22 and Siglec-G (see below) and show B cell hyperactivity.",0.0,0.619247308414385,,0.8034505118868194,0.36363636363636365,0.9999999999,0.0,0.0,0.9999999999,1.0,1,1
35,"Complete the following paragraph: Following the discovery of the Ashwell–Morell asialoglycoprotein receptor (AMR) in the liver, many investigators sought other such receptors by affinity chromatography with immobilized asialoglycoproteins. In 1975, a novel lectin of ∼15 kDa was isolated from electric organs of the electric eel, and named “electrolectin.” This noncovalently linked homodimer displayed hemagglutinating activity toward trypsinized rabbit erythrocytes that was inhibitable by β-galactosides; inclusion of β-mercaptoethanol in the isolation buffers was required to maintain the binding activity.","[""Glycobiology is the study of the structure, function, and biology of carbohydrates (glycans) and their roles in biology. Glycans are complex carbohydrates that are found in all living organisms, often attached to proteins and lipids, and they play crucial roles in various biological processes, including cell signaling, immune response, and disease progression.\n\nKey areas of focus in glycobiology include:\n\n    Glycan Structure: Understanding the chemical structures of glycans, including monosaccharides (simple sugars) and their linkages to form oligosaccharides and polysaccharides.\n\n    Glycosylation: The process by which glycans are covalently attached to proteins or lipids. This modification can affect the stability, activity, and cellular localization of the glycoproteins and glycolipids.\n\n    Glycan Function: Investigating the roles of glycans in cellular processes, such as cell-cell communication, immune recognition, and protein folding.\n\n    Glycomics: The comprehensive study of an organism's glycome, the complete set of glycans produced by that organism.\n\n    Glycan Analysis: Techniques for analyzing glycans, including mass spectrometry, chromatography, and glycan-specific probes.\n\n    Glycobiology and Disease: Exploring how changes in glycosylation patterns are associated with diseases, such as cancer, congenital disorders of glycosylation, and infectious diseases.\n\nGlycobiology is an interdisciplinary field, intersecting with biochemistry, molecular biology, immunology, and medicine, and it has significant implications for developing new therapeutics and diagnostic tools.""]",The electrolectin's specific affinity for β-galactosides and its inhibition by these compounds suggest that it may have a role in recognizing or interacting with glycans featuring these sugar moieties.,"Soon thereafter, in 1976, similar β-galactoside-binding lectins were isolated from chicken muscle and from extracts of calf heart and lung (∼15 kDa; now designated as galectin-1). These proteins were initially referred to as S-type lectins to denote their sulfhydryl dependency, presence of free cysteine residues, and solubility, along with shared primary sequence. In the early 1980s, a 35-kDa protein termed CBP35 that also bound to β-galactosides was identified in mouse fibroblasts. The same protein was studied by other groups under the names IgE-binding protein, L-29, and L-31 and is currently known as galectin-3. The nomenclature for galectins was systematized in 1994 and the first galectin type found (∼15 kDa, discussed above) retained the name galectin-1. All other members of this family were numbered consecutively by order of discovery.",,0.642277196579026,0.3277198228519067,0.7082597384212028,0.36363636363636365,0.9999999999,0.0,0.0,0.9999999999,1.0,1,1
36,"Complete the following paragraph: Examination of a high-resolution, three-dimensional structure of FimH bound to mannose revealed that, although mannose exists as a mixture of α and β anomers in solution, only the former was found in the complex. Mannose binds FimH at a deep and negatively charged site of FimH (Figure 37.4). FimH has “catch-bond” properties, such that the binding strength of individual FimH adhesins is augmented by increasing the shear forces on surface-bound E. coli cells.","[""Glycobiology is the study of the structure, function, and biology of carbohydrates (glycans) and their roles in biology. Glycans are complex carbohydrates that are found in all living organisms, often attached to proteins and lipids, and they play crucial roles in various biological processes, including cell signaling, immune response, and disease progression.\n\nKey areas of focus in glycobiology include:\n\n    Glycan Structure: Understanding the chemical structures of glycans, including monosaccharides (simple sugars) and their linkages to form oligosaccharides and polysaccharides.\n\n    Glycosylation: The process by which glycans are covalently attached to proteins or lipids. This modification can affect the stability, activity, and cellular localization of the glycoproteins and glycolipids.\n\n    Glycan Function: Investigating the roles of glycans in cellular processes, such as cell-cell communication, immune recognition, and protein folding.\n\n    Glycomics: The comprehensive study of an organism's glycome, the complete set of glycans produced by that organism.\n\n    Glycan Analysis: Techniques for analyzing glycans, including mass spectrometry, chromatography, and glycan-specific probes.\n\n    Glycobiology and Disease: Exploring how changes in glycosylation patterns are associated with diseases, such as cancer, congenital disorders of glycosylation, and infectious diseases.\n\nGlycobiology is an interdisciplinary field, intersecting with biochemistry, molecular biology, immunology, and medicine, and it has significant implications for developing new therapeutics and diagnostic tools.""]","In this structure-function analysis, the unique binding mechanism of mannose to FimH highlights the importance of specific glycan-protein interactions in biological processes. The ""catch-bond"" properties of FimH demonstrate how mechanical forces can modulate protein-ligand binding events, potentially influencing cellular behaviors and disease progression.","This is relevant for urinary tract infections, in which type-1 fimbriae mediate binding of the bacteria to the glycoprotein uroplakin Ia on the surface of bladder epithelial cells. Uroplakin Ia presents high levels of terminally exposed mannose residues that are capable of specifically interacting with FimH. Alternatively, type-1 fimbriae can bind to high mannose glycans on the soluble urinary Tamm–Horsfall glycoprotein/uromodulin, that forms long fibers. The resulting bacterial aggregates are flushed out of the urinary tract. Mice lacking the gene encoding the Tamm–Horsfall glycoprotein are considerably more susceptible to bladder colonization by type-1-fimbriated E. coli than normal mice.",0.4,0.5850875161582243,0.3146337944984491,0.79720991942182,0.2727272727272727,0.9999999999,0.6666666666666666,0.0,0.9999999999,1.0,1,1
37,"Complete the following paragraph: In contrast to lectins, which tend to fall into evolutionarily conserved families (Chapters 28–37), GAG-binding proteins do not have common folds and instead appear to have evolved by convergent evolution. Several hundred GAG-binding proteins have been discovered, which make up the GAG-interactome and fall into the broad classes presented in Table 38.1.","[""Glycobiology is the study of the structure, function, and biology of carbohydrates (glycans) and their roles in biology. Glycans are complex carbohydrates that are found in all living organisms, often attached to proteins and lipids, and they play crucial roles in various biological processes, including cell signaling, immune response, and disease progression.\n\nKey areas of focus in glycobiology include:\n\n    Glycan Structure: Understanding the chemical structures of glycans, including monosaccharides (simple sugars) and their linkages to form oligosaccharides and polysaccharides.\n\n    Glycosylation: The process by which glycans are covalently attached to proteins or lipids. This modification can affect the stability, activity, and cellular localization of the glycoproteins and glycolipids.\n\n    Glycan Function: Investigating the roles of glycans in cellular processes, such as cell-cell communication, immune recognition, and protein folding.\n\n    Glycomics: The comprehensive study of an organism's glycome, the complete set of glycans produced by that organism.\n\n    Glycan Analysis: Techniques for analyzing glycans, including mass spectrometry, chromatography, and glycan-specific probes.\n\n    Glycobiology and Disease: Exploring how changes in glycosylation patterns are associated with diseases, such as cancer, congenital disorders of glycosylation, and infectious diseases.\n\nGlycobiology is an interdisciplinary field, intersecting with biochemistry, molecular biology, immunology, and medicine, and it has significant implications for developing new therapeutics and diagnostic tools.""]","These proteins have distinct structural motifs that are shaped by their specific functions, reflecting the diverse roles they play in recognizing and interacting with various glycosaminoglycans. As a result, the GAG-binding protein families exhibit remarkable diversity, underscoring the dynamic nature of these interactions and the need for continued exploration to elucidate their mechanisms and significance in biology and disease.","To a large extent, studies of the GAG-interactome have focused on protein interactions with heparin, a more highly sulfated, iduronic acid (IdoA)-rich form of heparan sulfate (HS; Chapter 17). This bias reflects, in part, the commercial availability of heparin and heparin-Sepharose, which are frequently used for fractionation studies, and the partially incorrect assumption that binding to heparin mimics binding to HS present on cell surfaces and in the extracellular matrix. There are also a large number of proteins known to interact with chondroitin sulfate (CS) and dermatan sulfate (DS) with comparable avidity and affinity; there are fewer examples of specific interactions with keratan sulfate (KS), but this may reflect fewer studies of KS. In some cases, CS may be the physiologically relevant ligand because CS predominates in many tissues. Determining the physiological relevance of these interactions is a major area of research.",0.3333333333333333,0.512581846834723,0.3923294725551152,0.7693178902204607,0.36363636363636365,0.9999999999,1.0,0.0,0.9999999999,1.0,1,1
38,"Complete the following paragraph: NGLY1 recognizes only misfolded or denatured glycoproteins. The enzyme is bound to the proteasome by subunits S4 and HR23B as a complex with Cdc48, a component of ERAD complexes. Degradation of the released N-glycan occurs in two stages.","[""Glycobiology is the study of the structure, function, and biology of carbohydrates (glycans) and their roles in biology. Glycans are complex carbohydrates that are found in all living organisms, often attached to proteins and lipids, and they play crucial roles in various biological processes, including cell signaling, immune response, and disease progression.\n\nKey areas of focus in glycobiology include:\n\n    Glycan Structure: Understanding the chemical structures of glycans, including monosaccharides (simple sugars) and their linkages to form oligosaccharides and polysaccharides.\n\n    Glycosylation: The process by which glycans are covalently attached to proteins or lipids. This modification can affect the stability, activity, and cellular localization of the glycoproteins and glycolipids.\n\n    Glycan Function: Investigating the roles of glycans in cellular processes, such as cell-cell communication, immune recognition, and protein folding.\n\n    Glycomics: The comprehensive study of an organism's glycome, the complete set of glycans produced by that organism.\n\n    Glycan Analysis: Techniques for analyzing glycans, including mass spectrometry, chromatography, and glycan-specific probes.\n\n    Glycobiology and Disease: Exploring how changes in glycosylation patterns are associated with diseases, such as cancer, congenital disorders of glycosylation, and infectious diseases.\n\nGlycobiology is an interdisciplinary field, intersecting with biochemistry, molecular biology, immunology, and medicine, and it has significant implications for developing new therapeutics and diagnostic tools.""]","NGLY1 recognizes only misfolded or denatured glycoproteins. The enzyme is bound to the proteasome by subunits S4 and HR23B as a complex with Cdc48, a component of ERAD complexes. Degradation of the released N-glycan occurs in two stages:","First, cleavage occurs between the two GlcNAcs (chitobiose) in the core of the N-glycan via a cytoplasmic endo-β-N-acetylglucosaminidase. A cytoplasmic α-mannosidase cleaves up to four Man residues to generate Man5GlcNAc (Man c, d, e, f, and g in Figure 39.1). This glycan is then taken into the lysosome via an ATP-dependent lysosomal membrane transporter for final degradation to monosaccharides. Whether these free glycans have any function in the cytosolic/nuclear compartment before they are degraded has not been investigated.",0.0,0.5395809185713073,0.3804880966708382,0.4290052138340359,0.36363636363636365,0.9999999999,0.3333333333333333,0.0,0.0,1.0,1,1
39,"Complete the following paragraph: The ER-localized carboxyl terminus of TREX1 has been proposed to interact with, and stabilize, the catalytic activity of the ER oligosaccharyltransferase (OST) complex and thereby suppress immune activation.","[""Glycobiology is the study of the structure, function, and biology of carbohydrates (glycans) and their roles in biology. Glycans are complex carbohydrates that are found in all living organisms, often attached to proteins and lipids, and they play crucial roles in various biological processes, including cell signaling, immune response, and disease progression.\n\nKey areas of focus in glycobiology include:\n\n    Glycan Structure: Understanding the chemical structures of glycans, including monosaccharides (simple sugars) and their linkages to form oligosaccharides and polysaccharides.\n\n    Glycosylation: The process by which glycans are covalently attached to proteins or lipids. This modification can affect the stability, activity, and cellular localization of the glycoproteins and glycolipids.\n\n    Glycan Function: Investigating the roles of glycans in cellular processes, such as cell-cell communication, immune recognition, and protein folding.\n\n    Glycomics: The comprehensive study of an organism's glycome, the complete set of glycans produced by that organism.\n\n    Glycan Analysis: Techniques for analyzing glycans, including mass spectrometry, chromatography, and glycan-specific probes.\n\n    Glycobiology and Disease: Exploring how changes in glycosylation patterns are associated with diseases, such as cancer, congenital disorders of glycosylation, and infectious diseases.\n\nGlycobiology is an interdisciplinary field, intersecting with biochemistry, molecular biology, immunology, and medicine, and it has significant implications for developing new therapeutics and diagnostic tools.""]","The OST complex is responsible for adding glycans to proteins. This modification can affect the stability, activity, and cellular localization of the glycoproteins. The interaction between TREX1 and OST helps to regulate the addition of glycans to proteins in a specific way that suppresses immune activation.","The OST complex becomes dysfunctional in the presence of carboxy-terminal truncated TREX1. This leads to the release of free glycans from dolichol-linked oligosaccharides, which has been hypothesized to lead to the activation of genes with immune system-related functions and the production of autoantibodies. Thus, TREX1 may safeguard the cell against free glycan buildup in the ER and thereby prevent glycan and glycosylation defects that can lead to immune disorders. N-linked glycans have a role in the correct folding of glycoproteins in the ER. Misfolded glycoproteins are targeted for degradation by an ER-associated degradation (ERAD) process in which they are retrotranslocated into the cytosol (Chapter 39). The glycans are then released from the glycoprotein by the N-glycanase NGLY1. The protein is degraded by the proteasome, whereas the released glycans are likely partially de-mannosylated in the cytosol and then transported to the lysosomes by an as yet unidentified oligosaccharide transporter. It is not known if these free glycans have any signaling functions in the cytosolic/nuclear compartment.",0.5,0.5179017411233089,0.31312602884711654,0.8250020830603587,0.2727272727272727,0.9999999999,0.6,0.0,0.9999999999,1.0,1,1
40,"Complete the following paragraph: In animals with internal fertilization, glycan-dependent recognition events occur during sperm interactions with reproductive tract mucins, in sperm–fallopian tube interactions, in sperm–ova binding within the fallopian tubes, and during implantation of the early embryo. Glycosylation-deficient male mice are sometimes infertile or subfertile. Following birth, mammals produce milk containing an array of glycoproteins and a complex mixture of species-specific milk oligosaccharides (Chapter 14).","[""Glycobiology is the study of the structure, function, and biology of carbohydrates (glycans) and their roles in biology. Glycans are complex carbohydrates that are found in all living organisms, often attached to proteins and lipids, and they play crucial roles in various biological processes, including cell signaling, immune response, and disease progression.\n\nKey areas of focus in glycobiology include:\n\n    Glycan Structure: Understanding the chemical structures of glycans, including monosaccharides (simple sugars) and their linkages to form oligosaccharides and polysaccharides.\n\n    Glycosylation: The process by which glycans are covalently attached to proteins or lipids. This modification can affect the stability, activity, and cellular localization of the glycoproteins and glycolipids.\n\n    Glycan Function: Investigating the roles of glycans in cellular processes, such as cell-cell communication, immune recognition, and protein folding.\n\n    Glycomics: The comprehensive study of an organism's glycome, the complete set of glycans produced by that organism.\n\n    Glycan Analysis: Techniques for analyzing glycans, including mass spectrometry, chromatography, and glycan-specific probes.\n\n    Glycobiology and Disease: Exploring how changes in glycosylation patterns are associated with diseases, such as cancer, congenital disorders of glycosylation, and infectious diseases.\n\nGlycobiology is an interdisciplinary field, intersecting with biochemistry, molecular biology, immunology, and medicine, and it has significant implications for developing new therapeutics and diagnostic tools.""]","The understanding of these glycan-dependent recognition events has significant implications for our comprehension of fertilization processes in animals with internal fertilization. Furthermore, the discovery of altered glycosylation patterns in male mice highlights the potential role of glycans in fertility and reproductive health, warranting further investigation into their significance in this context.","Genetic modifications that eliminate initial steps of major glycan synthetic pathways and of some monosaccharide biosynthetic pathways generally result in embryonic lethality, with one exception being deletion of individual genes needed for initiation of mucin O-GalNAc pathway, likely because of functional redundancy among the 20 different polypeptide:O-GalNAc transferases (Chapter 10). The causes of these lethal outcomes usually cannot be linked to specific glycoconjugates, but sometimes can be ascribed to a single mechanism such as the disruption of protein O-fucosylation, which impacts global Notch receptor signaling (Chapter 13). Conversely, loss of terminal glycan modifications are usually not embryonic-lethal, instead they have specific defects in some cell types.",0.0,0.5488447133181353,0.4043215562316881,0.6942093018498292,0.09090909090909091,0.9999999999,0.5,0.0,0.9999999999,1.0,1,1
41,"Complete the following paragraph: Certain strains of E. coli express pili that bind avidly to P-blood group–related glycosphingolipids in the bladder epithelium, leading to urinary tract infection. Pathogenic strains of Salmonella produce pili that facilitate adherence to human intestinal cell mucosa, thereby causing food poisoning and infectious diarrhea. In other cases, a surface-anchored protein (afimbrial adhesin) expressed by the bacteria represents a critical colonization factor (Figure 42.3B).","[""Glycobiology is the study of the structure, function, and biology of carbohydrates (glycans) and their roles in biology. Glycans are complex carbohydrates that are found in all living organisms, often attached to proteins and lipids, and they play crucial roles in various biological processes, including cell signaling, immune response, and disease progression.\n\nKey areas of focus in glycobiology include:\n\n    Glycan Structure: Understanding the chemical structures of glycans, including monosaccharides (simple sugars) and their linkages to form oligosaccharides and polysaccharides.\n\n    Glycosylation: The process by which glycans are covalently attached to proteins or lipids. This modification can affect the stability, activity, and cellular localization of the glycoproteins and glycolipids.\n\n    Glycan Function: Investigating the roles of glycans in cellular processes, such as cell-cell communication, immune recognition, and protein folding.\n\n    Glycomics: The comprehensive study of an organism's glycome, the complete set of glycans produced by that organism.\n\n    Glycan Analysis: Techniques for analyzing glycans, including mass spectrometry, chromatography, and glycan-specific probes.\n\n    Glycobiology and Disease: Exploring how changes in glycosylation patterns are associated with diseases, such as cancer, congenital disorders of glycosylation, and infectious diseases.\n\nGlycobiology is an interdisciplinary field, intersecting with biochemistry, molecular biology, immunology, and medicine, and it has significant implications for developing new therapeutics and diagnostic tools.""]","The modification of these proteins and lipids through glycosylation can significantly impact their function, stability, and localization within cells, highlighting the importance of glycobiology in understanding biological processes and disease mechanisms.","For example, the filamentous hemagglutinin (FHA) of Bordetella pertussis promotes strong attachment of the bacteria to the ciliated epithelial cells of the bronchi and trachea, triggering local inflammation and tissue injury that results in the “whooping cough” disease. FHA is a component of modern pertussis vaccines given in infancy and early childhood to block infection. Examples of mechanisms of bacterial adherence to host cell surfaces. (A) Pili or fimbriae are organelles that project from the cell surface. They are made up of a repeating structural subunit and a protein at their tip that mediates recognition of a specific (more...) Adhesins can be glycoproteins as well. In Pasteurellaceae and some H. influenzae strains adhesins are N-glucosylated by a cytoplasmic N-glucosylation system that is homologous to the cytoplasmic O-GlcNAc transferase of eukaryotes. Similarly, transfer of heptose residues by the dodecameric bacterial autotransporter heptosyltransferase (BAHT) family of enzymes to autotransporter adhesins in several different Gram-negative pathogens is essential for the adhesion process.",1.0,0.6341134190934452,0.30102967227185407,0.7417665749740472,0.2727272727272727,0.9999999999,0.2,0.0,0.9999999999,1.0,1,1
42,"Complete the following paragraph: African trypanosomes (Trypanosoma brucei) transmitted by blood-sucking tsetse flies are the etiologic agents of nagana disease in cattle and sleeping sickness in humans. A remarkable feature of these organisms is their ability to survive extracellularly in the host bloodstream, where they are constantly exposed to the immune system. Evasion of the host immune response depends on “antigenic variation,” a highly evolved survival strategy that relies on structural variance of GPI-anchored glycoproteins (VSGs) on the trypanosome surface (Figure 43.2).","[""Glycobiology is the study of the structure, function, and biology of carbohydrates (glycans) and their roles in biology. Glycans are complex carbohydrates that are found in all living organisms, often attached to proteins and lipids, and they play crucial roles in various biological processes, including cell signaling, immune response, and disease progression.\n\nKey areas of focus in glycobiology include:\n\n    Glycan Structure: Understanding the chemical structures of glycans, including monosaccharides (simple sugars) and their linkages to form oligosaccharides and polysaccharides.\n\n    Glycosylation: The process by which glycans are covalently attached to proteins or lipids. This modification can affect the stability, activity, and cellular localization of the glycoproteins and glycolipids.\n\n    Glycan Function: Investigating the roles of glycans in cellular processes, such as cell-cell communication, immune recognition, and protein folding.\n\n    Glycomics: The comprehensive study of an organism's glycome, the complete set of glycans produced by that organism.\n\n    Glycan Analysis: Techniques for analyzing glycans, including mass spectrometry, chromatography, and glycan-specific probes.\n\n    Glycobiology and Disease: Exploring how changes in glycosylation patterns are associated with diseases, such as cancer, congenital disorders of glycosylation, and infectious diseases.\n\nGlycobiology is an interdisciplinary field, intersecting with biochemistry, molecular biology, immunology, and medicine, and it has significant implications for developing new therapeutics and diagnostic tools.""]","As these organisms circulate in the bloodstream, they must constantly adapt to evade recognition by the host immune system, a process facilitated by their ability to modify the surface-expressed GPI-anchored glycoproteins.","VSGs are dimeric proteins, consisting of two 55-kDa monomers that each carry N-linked oligomannose-type glycans, which make up a large component of the dense glycocalyx. As parasites multiply in the host bloodstream, the host mounts an immune response that is effective against only the population of trypanosomes expressing a particular VSG. Trypanosomes that have switched to an alternative VSG coat (encoded among 1000 distinct VSG genes) escape immunological destruction.",0.6666666666666666,0.5875932672695158,0.4903914361094246,0.6273771863970843,0.2727272727272727,0.0,0.3333333333333333,0.0,0.0,1.0,1,0
43,"Complete the following paragraph: The internal surface of the lysosomal membrane has a thick, degradation-resistant glycocalyx of integral and peripheral membrane proteins decorated with poly-N-acetyllactosamines, which protect the lysosomal membrane against destruction. However, these proteins would also shield incoming membranes from degradation if vesicle fusion simply occurred.","[""Glycobiology is the study of the structure, function, and biology of carbohydrates (glycans) and their roles in biology. Glycans are complex carbohydrates that are found in all living organisms, often attached to proteins and lipids, and they play crucial roles in various biological processes, including cell signaling, immune response, and disease progression.\n\nKey areas of focus in glycobiology include:\n\n    Glycan Structure: Understanding the chemical structures of glycans, including monosaccharides (simple sugars) and their linkages to form oligosaccharides and polysaccharides.\n\n    Glycosylation: The process by which glycans are covalently attached to proteins or lipids. This modification can affect the stability, activity, and cellular localization of the glycoproteins and glycolipids.\n\n    Glycan Function: Investigating the roles of glycans in cellular processes, such as cell-cell communication, immune recognition, and protein folding.\n\n    Glycomics: The comprehensive study of an organism's glycome, the complete set of glycans produced by that organism.\n\n    Glycan Analysis: Techniques for analyzing glycans, including mass spectrometry, chromatography, and glycan-specific probes.\n\n    Glycobiology and Disease: Exploring how changes in glycosylation patterns are associated with diseases, such as cancer, congenital disorders of glycosylation, and infectious diseases.\n\nGlycobiology is an interdisciplinary field, intersecting with biochemistry, molecular biology, immunology, and medicine, and it has significant implications for developing new therapeutics and diagnostic tools.""]","The presence of this glycocalyx on the internal surface of the lysosomal membrane allows it to function as a barrier, selectively controlling what enters and leaves the lysosome. This shielding effect prevents unwanted membrane fragments or pathogens from being degraded, thereby maintaining the integrity of the lysosomal compartment.","By creating multiple internal membranes seen in typical MVBs, the target molecules are exposed to the soluble lysosomal enzymes, and digestion proceeds efficiently on the membrane surfaces of these internal vesicles. MVB formation starts with inward budding of the limiting endosomal membrane. Lipids and proteins are sorted to either the internal or the limiting membrane. Ubiquitination of cargo proteins targets them to internal vesicles of MVBs, but ubiquitin-independent routes also exist. Intra-endosomal membranes and limiting endosomal membrane have different lipid and protein compositions. Membrane segregation and lipid sorting prepare the internal membranes for lysosomal degradation. During maturation of the internal membranes, cholesterol is continually stripped away (to <1%) and a negatively charged lipid bis(monoacylglycero)phosphate (BMP) increases up to 45%. This molecule is highly resistant to phospholipases. BMP also stimulates sphingolipid degradation on the inner membranes of acidic compartments. Because BMP is not present in the lysosomal outer membrane, the unique lipid profile ensures that degradation by hydrolases and membrane-disrupting SAPs occurs without digesting the lysosomal outer membrane. Degradation of glycans is not always complete.",0.0,0.5380063019897856,0.40024244497422123,0.7404131987078848,0.36363636363636365,0.9999999999,0.1111111111111111,0.0999999999,0.9999999999,1.0,1,1
